TargetID,bwa.multi.hit
cg07416427,0
cg07418809,0
cg07419178,0
cg07419680,0
cg07419801,0
cg07422795,0
cg07427073,0
cg07428182,0
cg07434817,0
cg07438602,0
cg07439208,0
cg07439872,0
cg07441824,0
cg07442775,0
cg07445326,0
cg07446674,0
cg07446846,0
cg07447868,0
cg07449205,0
cg07449620,0
cg07452499,0
cg07452997,0
cg07457143,0
cg07458836,0
cg07459438,0
cg07462256,0
cg07463743,0
cg07464229,0
cg07464489,1
cg07464524,0
cg07464598,0
cg07466166,0
cg07468307,0
cg07468552,0
cg07469105,0
cg07469691,0
cg07470526,0
cg07471703,0
cg07473550,0
cg07474356,1
cg07480829,0
cg07481063,0
cg07483816,0
cg07483970,0
cg07485959,0
cg07489003,0
cg07492878,0
cg07494987,1
cg07495946,0
cg07496966,0
cg07501063,0
cg07507339,0
cg07507776,1
cg07508090,0
cg07516457,0
cg07519908,0
cg07520860,0
cg07520976,0
cg07525100,0
cg07526675,0
cg07549474,0
cg07550694,0
cg07553115,0
cg07556193,0
cg07559438,0
cg07559615,1
cg07570652,0
cg07573912,0
cg07581973,0
cg07590102,0
cg07592828,0
cg07601068,0
cg07605754,0
cg07608505,0
cg07621042,0
cg07629996,0
cg07635888,0
cg07642259,0
cg07646007,1
cg07647518,0
cg07648454,0
cg07649160,0
cg07650623,0
cg07650640,0
cg07652272,0
cg07653550,0
cg07653640,0
cg07653699,0
cg07653728,0
cg07654896,0
cg07658428,1
cg07658614,0
cg07659240,0
cg07660381,0
cg07660411,0
cg07662137,0
cg07672452,0
cg07673466,0
cg07674075,0
cg07674139,0
cg07674503,0
cg07674520,0
cg07679432,0
cg07679571,0
cg07681139,0
cg07681512,0
cg07681653,0
cg07682072,0
cg07686944,0
cg07688057,0
cg07688234,0
cg07692215,0
cg07693301,0
cg07693661,0
cg07694085,0
cg07695603,0
cg07713026,0
cg07734869,0
cg07745899,0
cg07746818,0
cg07748875,0
cg07749147,0
cg07749485,0
cg07750402,0
cg07750953,0
cg07752550,0
cg07755264,0
cg07756708,0
cg07758529,0
cg07759587,0
cg07761273,0
cg07761358,0
cg07764473,0
cg07764932,0
cg07767690,0
cg07768177,0
cg07768843,0
cg07769622,0
cg07770093,0
cg07771637,0
cg07772467,1
cg07774424,0
cg07776419,0
cg07779434,0
cg07779826,0
cg07780118,0
cg07780544,0
cg07780887,0
cg07781082,0
cg07792041,0
cg07792400,0
cg07796014,0
cg07799491,0
cg07801607,0
cg07804196,0
cg07806343,0
cg07806797,0
cg07809144,0
cg07809462,0
cg07810091,0
cg07810164,0
cg07811386,0
cg07812390,0
cg07816287,0
cg07818713,0
cg07820420,0
cg07822777,0
cg07823797,0
cg07824128,0
cg07824272,0
cg07824317,0
cg07824412,0
cg07825508,0
cg07826058,0
cg07828380,0
cg07830469,0
cg07834773,0
cg07837161,0
cg07839376,0
cg07842130,0
cg07845764,0
cg07847989,0
cg07858069,0
cg07859138,0
cg07861014,0
cg07861180,0
cg07862274,0
cg07863318,0
cg07864948,0
cg07865294,0
cg07865580,0
cg07867687,0
cg07868857,0
cg07869461,0
cg07870985,0
cg07874284,0
cg07874334,0
cg07874445,0
cg07876586,0
cg07880562,0
cg07881342,0
cg07882687,0
cg07885785,0
cg07887243,0
cg07890967,0
cg07892139,0
cg07892321,0
cg07896193,0
cg07897414,0
cg07898500,1
cg07902213,0
cg07903246,0
cg07903515,0
cg07906564,0
cg07907859,0
cg07908142,0
cg07910525,0
cg07910919,0
cg07911140,0
cg07911663,0
cg07912337,0
cg07912810,0
cg07917796,0
cg07919695,0
cg07924363,0
cg07928156,0
cg07929406,0
cg07929447,0
cg07930217,0
cg07933757,0
cg07933790,0
cg07934503,0
cg07940380,0
cg07940804,0
cg07946392,0
cg07946630,0
cg07951153,0
cg07951921,0
cg07952579,0
cg07954607,0
cg07971493,0
cg07973464,0
cg07975691,0
cg07979856,0
cg07980716,0
cg07980988,0
cg07981033,0
cg07983304,0
cg07983986,0
cg07984302,0
cg07987169,0
cg07989638,0
cg07989867,0
cg07990395,0
cg07994386,0
cg07997942,0
cg07998499,0
cg08021299,0
cg08023692,0
cg08037664,1
cg08046324,0
cg08057040,0
cg08059058,0
cg08059778,0
cg08060890,0
cg08061308,0
cg08062822,0
cg08063601,0
cg08063757,0
cg08065271,0
cg08065501,0
cg08070147,0
cg08071770,0
cg08073365,0
cg08076508,0
cg08076861,0
cg08076987,0
cg08081144,0
cg08085487,0
cg08087512,0
cg08087911,0
cg08089354,0
cg08093211,0
cg08096166,0
cg08097522,0
cg08098127,0
cg08099387,0
cg08100265,0
cg08100618,0
cg08101918,0
cg08103876,0
cg08104711,0
cg08105512,0
cg08108619,0
cg08113756,0
cg08115220,0
cg08117103,0
cg08118032,0
cg08118341,0
cg08119295,0
cg08119631,0
cg08122495,0
cg08126551,0
cg08129292,0
cg08130682,0
cg08136916,0
cg08139636,0
cg08141049,0
cg08141518,0
cg08141744,0
cg08143197,0
cg08143561,0
cg08145178,0
cg08147391,0
cg08150745,0
cg08156775,0
cg08159444,0
cg08167097,0
cg08168768,0
cg08177445,0
cg08195028,0
cg08195522,0
cg08195538,0
cg08196960,0
cg08199506,0
cg08202860,0
cg08207582,0
cg08209483,0
cg08209743,0
cg08209935,0
cg08211022,0
cg08214328,0
cg08214610,0
cg08214957,0
cg08221357,0
cg08222221,0
cg08222309,0
cg08236172,0
cg08238865,0
cg08239458,0
cg08242820,0
cg08248532,0
cg08255147,0
cg08261807,0
cg08261988,0
cg08262933,0
cg08264124,0
cg08264725,0
cg08266027,0
cg08275242,0
cg08275726,0
cg08276328,0
cg08279496,0
cg08279515,0
cg08280623,0
cg08282540,0
cg08282969,0
cg08284207,0
cg08291487,0
cg08291693,0
cg08292505,0
cg08297137,0
cg08298085,0
cg08300622,0
cg08302695,0
cg08304428,0
cg08310277,0
cg08311689,0
cg08313132,0
cg08316488,0
cg08318837,0
cg08322013,0
cg08323957,0
cg08324796,0
cg08327779,0
cg08327960,0
cg08328842,0
cg08329683,0
cg08333400,0
cg08338641,0
cg08340716,0
cg08340885,0
cg08341323,0
cg08341791,0
cg08341987,0
cg08342708,0
cg08343300,0
cg08348649,0
cg08349204,0
cg08351598,0
cg08352336,0
cg08355317,0
cg08357177,0
cg08358587,0
cg08363715,0
cg08366073,0
cg08372291,0
cg08382577,0
cg08384999,0
cg08394018,0
cg08395108,0
cg08395842,0
cg08395966,1
cg08401365,0
cg08405463,0
cg08407553,0
cg08408091,0
cg08408490,0
cg08409066,0
cg08409482,0
cg08414231,0
cg08415785,0
cg08416046,0
cg08417382,0
cg08418115,0
cg08420056,0
cg08421550,0
cg08422514,0
cg08430222,0
cg08434396,0
cg08435532,0
cg08437035,0
cg08437461,0
cg08437835,0
cg08446143,0
cg08446187,0
cg08447449,0
cg08448931,0
cg08456124,0
cg08456555,0
cg08457610,0
cg08458068,0
cg08459670,0
cg08460331,0
cg08461617,0
cg08462017,1
cg08464305,0
cg08464860,0
cg08464958,0
cg08468443,0
cg08470131,0
cg08470157,0
cg08476890,0
cg08476892,0
cg08479532,0
cg08479711,0
cg08480367,0
cg08489324,0
cg08491314,0
cg08491357,0
cg08496601,0
cg08498653,0
cg08510401,0
cg08513688,0
cg08530364,0
cg08539065,0
cg08559914,0
cg08560117,0
cg08573069,0
cg08575950,0
cg08577442,0
cg08578454,0
cg08579577,0
cg08580380,0
cg08582546,0
cg08585558,0
cg08586423,0
cg08587717,0
cg08588626,0
cg08590378,0
cg08591489,0
cg08605656,0
cg08609270,0
cg08609845,0
cg08610278,0
cg08610886,1
cg08611651,0
cg08612317,0
cg08614574,0
cg08615635,0
cg08617337,0
cg08617833,0
cg08620245,0
cg08622041,0
cg08622149,0
cg08623129,0
cg08623691,0
cg08625693,0
cg08626646,0
cg08627233,0
cg08627270,0
cg08627621,0
cg08630881,0
cg08633697,0
cg08634339,0
cg08634657,0
cg08637714,1
cg08637771,0
cg08637905,0
cg08638354,0
cg08641506,0
cg08642787,0
cg08645737,0
cg08648877,0
cg08656747,0
cg08663085,0
cg08664054,0
cg08671330,0
cg08673814,0
cg08674227,0
cg08680085,0
cg08681413,0
cg08683562,0
cg08687731,0
cg08689075,0
cg08689158,1
cg08689445,0
cg08690835,0
cg08691687,0
cg08693325,0
cg08695223,0
cg08697944,0
cg08698436,0
cg08699828,0
cg08700291,0
cg08703114,0
cg08704320,0
cg08704539,0
cg08706312,0
cg08707617,0
cg08710238,0
cg08711530,0
cg08719422,0
cg08722366,0
cg08723064,0
cg08725455,0
cg08728127,0
cg08729658,0
cg08744017,0
cg08750061,0
cg08750326,0
cg08755139,0
cg08757314,0
cg08757574,0
cg08757719,0
cg08758558,0
cg08759036,0
cg08760398,0
cg08761350,0
cg08762253,0
cg08769044,0
cg08769559,0
cg08772684,0
cg08774483,0
cg08777147,0
cg08778681,0
cg08779783,0
cg08782677,0
cg08782688,1
cg08783090,0
cg08783735,0
cg08784874,0
cg08785133,0
cg08786213,0
cg08786860,0
cg08790343,0
cg08791322,0
cg08791697,0
cg08792260,0
cg08796898,0
cg08796997,0
cg08798116,0
cg08800033,0
cg08800499,0
cg08812897,0
cg08812937,0
cg08814148,0
cg08814772,0
cg08815337,0
cg08817424,1
cg08817443,0
cg08818092,0
cg08818224,0
cg08818886,0
cg08819482,0
cg08819601,0
cg08822676,0
cg08823898,0
cg08826497,0
cg08836298,0
cg08841290,0
cg08842373,0
cg08843314,0
cg08846002,0
cg08847773,1
cg08848171,0
cg08848711,0
cg08850124,0
cg08855111,0
cg08859156,0
cg08860608,0
cg08862109,0
cg08867267,0
cg08867430,0
cg08871010,0
cg08871573,0
cg08871618,1
cg08872581,0
cg08873063,0
cg08874821,0
cg08881159,0
cg08881528,0
cg08882363,0
cg08884343,0
cg08902818,0
cg08905118,0
cg08929402,0
cg08937958,0
cg08950703,0
cg08951164,0
cg08952424,0
cg08955276,0
cg08955859,0
cg08959724,0
cg08960045,0
cg08961258,0
cg08963265,0
cg08964402,0
cg08965337,0
cg08966380,0
cg08967108,0
cg08967287,0
cg08969352,0
cg08973369,0
cg08973646,0
cg08975046,0
cg08980509,0
cg08983668,0
cg08990057,0
cg08991015,0
cg08992687,0
cg08994891,0
cg08998531,0
cg08998989,0
cg08999332,0
cg09005457,0
cg09006810,0
cg09012264,0
cg09013091,0
cg09016243,0
cg09016994,0
cg09018040,0
cg09018810,0
cg09024810,0
cg09025943,0
cg09026179,0
cg09031836,0
cg09033783,0
cg09034929,0
cg09035532,0
cg09038347,0
cg09038535,0
cg09039264,0
cg09045008,0
cg09049140,0
cg09049334,0
cg09049751,0
cg09050238,0
cg09054088,0
cg09054333,0
cg09055214,0
cg09055253,0
cg09056691,0
cg09058241,0
cg09060772,0
cg09061583,0
cg09062995,0
cg09063705,0
cg09068301,0
cg09070095,0
cg09070199,0
cg09072865,0
cg09074544,0
cg09075057,0
cg09075063,0
cg09076540,0
cg09076821,0
cg09080960,0
cg09084933,0
cg09086179,0
cg09091181,0
cg09092713,0
cg09094355,0
cg09099391,0
cg09099637,0
cg09100792,0
cg09101623,0
cg09106468,0
cg09107157,0
cg09109599,0
cg09112156,0
cg09119244,0
cg09119688,0
cg09121987,0
cg09122412,0
cg09125286,0
cg09127325,0
cg09132264,0
cg09134165,0
cg09134399,0
cg09137745,0
cg09139762,0
cg09140084,0
cg09141697,0
cg09143059,0
cg09144786,0
cg09146129,0
cg09146364,0
cg09148853,0
cg09158774,0
cg09159751,0
cg09159923,0
cg09163457,0
cg09167861,0
cg09168980,0
cg09173743,0
cg09176853,0
cg09177473,0
cg09182733,0
cg09185350,0
cg09186478,0
cg09192059,0
cg09192294,0
cg09192327,0
cg09195491,0
cg09196081,0
cg09197234,0
cg09199027,0
cg09202373,0
cg09207137,0
cg09208571,0
cg09209584,0
cg09210088,0
cg09210933,0
cg09213780,0
cg09226411,0
cg09227616,0
cg09229960,0
cg09231482,0
cg09234578,0
cg09238868,0
cg09250703,0
cg09252204,0
cg09253663,0
cg09261015,0
cg09271603,0
cg09275137,0
cg09277772,0
cg09278708,0
cg09284266,0
cg09284509,0
cg09285672,0
cg09286880,0
cg09287459,0
cg09293286,0
cg09293857,0
cg09294666,0
cg09300343,0
cg09300348,0
cg09302010,0
cg09307104,0
cg09307237,0
cg09309899,0
cg09310980,0
cg09319393,0
cg09324116,0
cg09326448,0
cg09329826,0
cg09331780,0
cg09332981,0
cg09335829,0
cg09336260,0
cg09340741,0
cg09342610,0
cg09342877,0
cg09344532,0
cg09347151,0
cg09354738,0
cg09354838,0
cg09357232,0
cg09361477,0
cg09364317,0
cg09368035,0
cg09368074,0
cg09370051,0
cg09370183,0
cg09385630,0
cg09406238,0
cg09407507,0
cg09407693,0
cg09407917,0
cg09411587,0
cg09413198,0
cg09418035,0
cg09418475,0
cg09418568,0
cg09418623,0
cg09421361,0
cg09424271,0
cg09425262,0
cg09433669,0
cg09434493,0
cg09438085,0
cg09440563,0
cg09443073,0
cg09443457,1
cg09445383,0
cg09448062,0
cg09455225,0
cg09475041,0
cg09479579,0
cg09483847,0
cg09484077,0
cg09500531,0
cg09510036,0
cg09513996,0
cg09514431,0
cg09515442,0
cg09517019,0
cg09520212,0
cg09520583,0
cg09521623,0
cg09523186,0
cg09523866,0
cg09524087,0
cg09525227,0
cg09526164,0
cg09536390,0
cg09536652,0
cg09541777,0
cg09551204,0
cg09553014,0
cg09554224,0
cg09559792,0
cg09562455,0
cg09569581,0
cg09581098,0
cg09597400,0
cg09598844,0
cg09599027,0
cg09606452,0
cg09608545,0
cg09610569,0
cg09610589,0
cg09614279,0
cg09614506,0
cg09614750,0
cg09614762,0
cg09619693,0
cg09622432,0
cg09624684,0
cg09625066,0
cg09626131,0
cg09628099,0
cg09641151,0
cg09655497,0
cg09655938,0
cg09655957,0
cg09656426,0
cg09659817,0
cg09661041,0
cg09662069,0
cg09662907,0
cg09665351,0
cg09665904,0
cg09666011,0
cg09666541,0
cg09673206,0
cg09673331,0
cg09676788,0
cg09679059,0
cg09687634,0
cg09687738,0
cg09703824,0
cg09719466,0
cg09720420,0
cg09720515,0
cg09721174,0
cg09721969,0
cg09724624,0
cg09725213,0
cg09725439,0
cg09728400,0
cg09731029,0
cg09734952,0
cg09735782,0
cg09738064,0
cg09738386,0
cg09740875,0
cg09743261,0
cg09743287,0
cg09760728,0
cg09761247,0
cg09761980,0
cg09764075,0
cg09764601,0
cg09764658,0
cg09768249,0
cg09768654,0
cg09773769,0
cg09773839,0
cg09778422,0
cg09781635,0
cg09781791,0
cg09786233,0
cg09788161,0
cg09789426,0
cg09789474,0
cg09790289,0
cg09791535,0
cg09792758,0
cg09793609,0
cg09793827,0
cg09794102,0
cg09795422,0
cg09796544,0
cg09796695,0
cg09797516,0
cg09799350,0
cg09800105,0
cg09801859,1
cg09803537,0
cg09809869,0
cg09810818,0
cg09810925,0
cg09813276,0
cg09815545,0
cg09815793,0
cg09817171,0
cg09819081,0
cg09820479,0
cg09821007,0
cg09823452,0
cg09824104,0
cg09826544,0
cg09834142,0
cg09835024,0
cg09841635,0
cg09849772,0
cg09850561,0
cg09863225,0
cg09867302,0
cg09868337,0
cg09875833,0
cg09877299,0
cg09889532,0
cg09890269,0
cg09891468,0
cg09892236,0
cg09893016,0
cg09895223,0
cg09895626,0
cg09902786,0
cg09909221,0
cg09909750,0
cg09912589,0
cg09912841,0
cg09920632,0
cg09923855,0
cg09929941,0
cg09935073,0
cg09946139,0
cg09950034,0
cg09953687,0
cg09953945,0
cg09953988,0
cg09963125,0
cg09965404,0
cg09966745,0
cg09968133,1
cg09971892,0
cg09972607,0
cg09974287,0
cg09975171,0
cg09978401,0
cg09979033,0
cg09981999,0
cg09985072,0
cg09989237,0
cg09990556,0
cg09990582,0
cg09991056,0
cg09996779,0
cg09998101,0
cg09998474,0
cg09998941,0
cg10001778,0
cg10001949,0
cg10008347,0
cg10009003,0
cg10009830,0
cg10013491,0
cg10014219,0
cg10016783,0
cg10018458,0
cg10021693,0
cg10026671,0
cg10028049,0
cg10030436,0
cg10039267,0
cg10043804,0
cg10043957,0
cg10044516,0
cg10047502,0
cg10052922,0
cg10055097,0
cg10055173,0
cg10055320,0
cg10058095,0
cg10058598,0
cg10060499,0
cg10061736,0
cg10062550,0
cg10063227,0
cg10064814,1
cg10066681,0
cg10066684,0
cg10070668,0
cg10070728,1
cg10070741,0
cg10071036,0
cg10072162,0
cg10072574,0
cg10073470,0
cg10076009,0
cg10078687,0
cg10079981,0
cg10080474,0
cg10082114,0
cg10084932,0
cg10088365,0
cg10088372,0
cg10089642,0
cg10090585,0
cg10091155,0
cg10094509,0
cg10096796,1
cg10098570,0
cg10101479,0
cg10102167,0
cg10103387,0
cg10104771,0
cg10105723,0
cg10105844,0
cg10127415,0
cg10127939,0
cg10142252,0
cg10143752,0
cg10149978,0
cg10149996,0
cg10153260,0
cg10155200,0
cg10155960,0
cg10159238,0
cg10162698,0
cg10163050,0
cg10164191,0
cg10165710,0
cg10169869,0
cg10170893,0
cg10172210,0
cg10174816,0
cg10188659,0
cg10191387,0
cg10191725,0
cg10194937,0
cg10196665,0
cg10197734,0
cg10199730,0
cg10201390,0
cg10207070,0
cg10207530,0
cg10208578,0
cg10208654,0
cg10210150,0
cg10212199,0
cg10228006,0
cg10237576,0
cg10246296,0
cg10256662,0
cg10258730,0
cg10259191,0
cg10261003,0
cg10261228,0
cg10261457,0
cg10262485,0
cg10265387,0
cg10273152,1
cg10273882,0
cg10274815,0
cg10275056,0
cg10276171,0
cg10276549,0
cg10277365,0
cg10281055,0
cg10286673,0
cg10286829,0
cg10288106,0
cg10288121,0
cg10288278,0
cg10290730,0
cg10291990,0
cg10293293,0
cg10293967,0
cg10296914,0
cg10297211,0
cg10300301,0
cg10301657,0
cg10305805,0
cg10305945,0
cg10306780,0
cg10308137,0
cg10310824,0
cg10315562,0
cg10318351,0
cg10320061,0
cg10320265,0
cg10321196,0
cg10321766,0
cg10321928,0
cg10339201,0
cg10346077,0
cg10347293,0
cg10347326,0
cg10349665,0
cg10349721,0
cg10350008,0
cg10356429,1
cg10361547,0
cg10375870,1
cg10401803,0
cg10403109,0
cg10407245,0
cg10408673,0
cg10413105,0
cg10416225,0
cg10417559,0
cg10418630,0
cg10420746,0
cg10421300,0
cg10421691,0
cg10423328,0
cg10425032,0
cg10426500,0
cg10428230,0
cg10430126,0
cg10432310,0
cg10436191,0
cg10440516,0
cg10443532,0
cg10444261,0
cg10446009,0
cg10448608,0
cg10451760,0
cg10455133,0
cg10460864,0
cg10461324,0
cg10462174,0
cg10465607,0
cg10466938,1
cg10468737,0
cg10473383,0
cg10474871,0
cg10475690,0
cg10476451,0
cg10476980,0
cg10477471,0
cg10479459,0
cg10479992,0
cg10482495,0
cg10489414,0
cg10494806,0
cg10500026,0
cg10501443,0
cg10502655,0
cg10503697,0
cg10509982,0
cg10510586,0
cg10511972,0
cg10512285,0
cg10513418,0
cg10514510,0
cg10519228,0
cg10521948,0
cg10526888,0
cg10530128,0
cg10530171,0
cg10530733,0
cg10531088,0
cg10535814,0
cg10536534,0
cg10537079,0
cg10538243,0
cg10541169,0
cg10542519,0
cg10543257,0
cg10549497,0
cg10549828,0
cg10551631,0
cg10552586,0
cg10555205,0
cg10559220,0
cg10559351,0
cg10560144,0
cg10571993,0
cg10572354,0
cg10573235,0
cg10574944,0
cg10575170,0
cg10575236,0
cg10576274,0
cg10576817,0
cg10579193,0
cg10581449,0
cg10582833,0
cg10584819,0
cg10587583,0
cg10587888,0
cg10587989,0
cg10591659,0
cg10593416,0
cg10602162,0
cg10607675,0
cg10622102,0
cg10622126,0
cg10626623,1
cg10627583,0
cg10634358,0
cg10640004,0
cg10645377,0
cg10645578,0
cg10646076,0
cg10646080,0
cg10647025,0
cg10649042,0
cg10649458,0
cg10655551,0
cg10659052,0
cg10670396,0
cg10673213,0
cg10674511,0
cg10674704,0
cg10694252,0
cg10700483,0
cg10701490,0
cg10703213,0
cg10706039,0
cg10706590,0
cg10709704,0
cg10709771,0
cg10710494,0
cg10712678,0
cg10717149,0
cg10717754,0
cg10718795,0
cg10721440,0
cg10721855,0
cg10723245,0
cg10723556,0
cg10729169,0
cg10729706,0
cg10733677,1
cg10734526,0
cg10739728,0
cg10743239,0
cg10767295,1
cg10773531,0
cg10774723,0
cg10775576,0
cg10776372,0
cg10779454,0
cg10783042,0
cg10786329,0
cg10786986,0
cg10789170,0
cg10794473,0
cg10796603,0
cg10796634,0
cg10800483,0
cg10801213,0
cg10811052,0
cg10818284,0
cg10839723,0
cg10840597,0
cg10841064,0
cg10841338,0
cg10846614,0
cg10848980,0
cg10851587,0
cg10856819,0
cg10857345,0
cg10857887,0
cg10858077,0
cg10858432,0
cg10860270,0
cg10860521,0
cg10860619,0
cg10861033,0
cg10861555,0
cg10864286,0
cg10867226,0
cg10868293,0
cg10869159,0
cg10869271,0
cg10869581,0
cg10871000,0
cg10871046,0
cg10871818,0
cg10873964,0
cg10874556,0
cg10894453,0
cg10899660,0
cg10900417,0
cg10901099,0
cg10902968,0
cg10906138,0
cg10906663,0
cg10907112,0
cg10910730,0
cg10912974,0
cg10913227,0
cg10913852,0
cg10914789,0
cg10916556,0
cg10926623,0
cg10941721,0
cg10950266,0
cg10950297,0
cg10950413,0
cg10956264,0
cg10970028,0
cg10978544,0
cg10978884,0
cg10981178,0
cg10982861,0
cg10982935,1
cg10983111,0
cg10984692,0
cg10985228,0
cg10985943,0
cg10986455,0
cg10987536,0
cg10990357,0
cg10991108,0
cg10991514,0
cg10994247,0
cg10994343,0
cg10995081,0
cg10996370,0
cg10997274,0
cg10999701,0
cg11001470,0
cg11005845,0
cg11009400,1
cg11014998,0
cg11016745,0
cg11019134,0
cg11019890,0
cg11021247,0
cg11022804,0
cg11023469,0
cg11024449,0
cg11024551,0
cg11025235,0
cg11028627,0
cg11031201,0
cg11031647,0
cg11033833,0
cg11036290,0
cg11036643,0
cg11038686,0
cg11039211,0
cg11049154,0
cg11049305,0
cg11049634,0
cg11049750,0
cg11049774,0
cg11072201,0
cg11073407,1
cg11075227,0
cg11079517,0
cg11080085,0
cg11081453,0
cg11081809,0
cg11081925,0
cg11082424,0
cg11082630,0
cg11085564,0
cg11098548,1
cg11100136,0
cg11102619,0
cg11104440,0
cg11105907,0
cg11107468,0
cg11108456,0
cg11110686,0
cg11111083,0
cg11111131,0
cg11111271,0
cg11113650,0
cg11115577,0
cg11116781,0
cg11117255,0
cg11118624,0
cg11132751,0
cg11138004,0
cg11139821,0
cg11143827,0
cg11146367,0
cg11149390,0
cg11152253,0
cg11152528,0
cg11153610,0
cg11153808,1
cg11154719,0
cg11157838,0
cg11158236,0
cg11164993,0
cg11165443,0
cg11165479,0
cg11166197,0
cg11170680,0
cg11172930,0
cg11179629,0
cg11179997,0
cg11184697,0
cg11184796,0
cg11185978,0
cg11186522,0
cg11186637,0
cg11186981,0
cg11188837,0
cg11189761,0
cg11190082,0
cg11190637,0
cg11193681,0
cg11194545,0
cg11233153,0
cg11235848,0
cg11236244,1
cg11236246,0
cg11238952,0
cg11244095,0
cg11251991,0
cg11253356,0
cg11254749,0
cg11261560,1
cg11262744,0
cg11264711,0
cg11266667,0
cg11266940,0
cg11267496,0
cg11267664,0
cg11267692,0
cg11269793,0
cg11271203,0
cg11271681,0
cg11272332,0
cg11275015,1
cg11276914,0
cg11277105,1
cg11280668,0
cg11281291,0
cg11281673,0
cg11286196,0
cg11286294,0
cg11290168,0
cg11290635,0
cg11291009,0
cg11291200,0
cg11293764,0
cg11296715,0
cg11304846,0
cg11306781,0
cg11307246,0
cg11307741,0
cg11308037,0
cg11311049,0
cg11315455,0
cg11315492,0
cg11318129,0
cg11320369,0
cg11320810,0
cg11321432,0
cg11321526,0
cg11322406,0
cg11322877,0
cg11325578,0
cg11327391,0
cg11329209,0
cg11330362,0
cg11331191,0
cg11331769,0
cg11332786,0
cg11333230,0
cg11336696,0
cg11337025,0
cg11337462,0
cg11340371,0
cg11340834,0
cg11344644,0
cg11353032,0
cg11369993,0
cg11371160,0
cg11390763,0
cg11390960,0
cg11391216,0
cg11395386,0
cg11395955,0
cg11407717,0
cg11409998,0
cg11412673,0
cg11416605,0
cg11418237,0
cg11424273,0
cg11425349,0
cg11426662,0
cg11428427,0
cg11434986,0
cg11441847,0
cg11442732,0
cg11449070,0
cg11450947,0
cg11452781,0
cg11453483,0
cg11454836,0
cg11458217,0
cg11458555,0
cg11459927,0
cg11460496,0
cg11466638,0
cg11468748,0
cg11469866,0
cg11471507,0
cg11472201,0
cg11472424,0
cg11475300,0
cg11475880,0
cg11479591,0
cg11482392,0
cg11494656,0
cg11498602,0
cg11501003,0
cg11502922,0
cg11503671,0
cg11506821,0
cg11509733,0
cg11509903,0
cg11516614,0
cg11516680,0
cg11520843,0
cg11530701,0
cg11531236,0
cg11534974,0
cg11538407,0
cg11544970,0
cg11546632,1
cg11548243,0
cg11550332,0
cg11550356,0
cg11550436,0
cg11552293,0
cg11555315,0
cg11565248,0
cg11565980,0
cg11590714,0
cg11593123,1
cg11593337,0
cg11594566,0
cg11594622,0
cg11595135,0
cg11598929,0
cg11609126,0
cg11609760,0
cg11613735,0
cg11614809,0
cg11615895,0
cg11616384,0
cg11616438,0
cg11618093,0
cg11620557,0
cg11629919,0
cg11631710,0
cg11633007,0
cg11633086,0
cg11635541,0
cg11637006,0
cg11638117,0
cg11640333,0
cg11640565,0
cg11640914,0
cg11641061,0
cg11645133,0
cg11647489,0
cg11648471,0
cg11648996,1
cg11649713,0
cg11650039,0
cg11650160,0
cg11653314,0
cg11653864,0
cg11654517,0
cg11654838,0
cg11655867,0
cg11656852,0
cg11657258,0
cg11658867,0
cg11661234,0
cg11662345,0
cg11663393,0
cg11663421,0
cg11664825,0
cg11667509,0
cg11670235,0
cg11673013,0
cg11673471,0
cg11674735,0
cg11675245,0
cg11675904,0
cg11678767,0
cg11681617,0
cg11696431,0
cg11696466,0
cg11696874,0
cg11703139,0
cg11703777,0
cg11704309,0
cg11704790,1
cg11704979,0
cg11706213,0
cg11707352,0
cg11707753,0
cg11708328,0
cg11708870,0
cg11712793,0
cg11714014,0
cg11717280,0
cg11717930,0
cg11718092,0
cg11719509,0
cg11720010,0
cg11720142,0
cg11720358,0
cg11720861,0
cg11721100,0
cg11721498,0
cg11723766,0
cg11727174,0
cg11764747,0
cg11771863,0
cg11778030,0
cg11779941,0
cg11799529,0
cg11802925,0
cg11805814,0
cg11806565,0
cg11810837,0
cg11816360,0
cg11822772,1
cg11824101,0
cg11824111,0
cg11825731,0
cg11825763,0
cg11825821,0
cg11828775,0
cg11834066,0
cg11834527,0
cg11837390,0
cg11839979,0
cg11844737,0
cg11849673,0
cg11851349,0
cg11852358,0
cg11854877,1
cg11857742,0
cg11858468,0
cg11859478,0
cg11859529,0
cg11860160,0
cg11861581,0
cg11861845,1
cg11863130,0
cg11863519,0
cg11864566,0
cg11864871,0
cg11865600,0
cg11865900,0
cg11867195,0
cg11868078,0
cg11868755,0
cg11869614,0
cg11870452,0
cg11871337,0
cg11871549,0
cg11871628,0
cg11875624,0
cg11887015,0
cg11895950,0
cg11896316,0
cg11897377,0
cg11898317,0
cg11898425,0
cg11898648,0
cg11901680,0
cg11902811,0
cg11906997,0
cg11913917,0
cg11917780,0
cg11918562,0
cg11923207,0
cg11923788,0
cg11924796,0
cg11926150,0
cg11932249,0
cg11941526,0
cg11941773,0
cg11944101,0
cg11957438,0
cg11964613,0
cg12005601,0
cg12017815,0
cg12021535,0
cg12025642,0
cg12026625,0
cg12030231,0
cg12030638,0
cg12030973,0
cg12031078,0
cg12032246,0
cg12033483,0
cg12035596,0
cg12038981,0
cg12039689,0
cg12039967,0
cg12041308,0
cg12041934,0
cg12044418,0
cg12045126,0
